Glottocode	Name	Family_ID	Macroarea	Longitude	Latitude	Endangerment	English_variety_outside_Eurasia
wapi1253	Wapishana	araw1281	South America	-59.8021	2.58744	Threatened	0
xiri1243	Xiriâna	araw1281	South America	-63.452927	0.83868	Extinct	0
mana1299	Manao	araw1281	South America	-64.5186	-0.540066	Extinct	0
cari1280	Cariay	araw1281	South America	-62.887131	-1.072848	Extinct	0
maip1247	Maipure-Avane	araw1281	South America	-67.5	4.8	Extinct	0
maip1246	Maipure	araw1281	South America	-67.5	4.8	Extinct	0
bani1254	Avane	araw1281	South America	-67.5633	5.26123	Extinct	0
yavi1244	Yavitero-Pareni	araw1281	South America	-67.438886	2.9248440000000002	Extinct	0
guar1293	Baniva de Maroa	araw1281	South America	-66.922505	1.80835	Shifting	0
wayu1243	Wayuu	araw1281	South America	-72.199791	11.395566	Threatened	0
para1316	Paraujano	araw1281	South America	-71.8399	10.8427	Nearly extinct	0
tain1254	Taino	araw1281	North America	-66.8042	18.2836	Extinct	0
mara1409	Maragua	araw1281	South America	-67.512818	-3	Extinct	0
araw1276	Lokono	araw1281	South America	-56.9243	5.64295	Moribund	0
isla1278	Island Carib	araw1281	North America	-61.342957	15.364795	Extinct	0
gari1256	Garifuna	araw1281	North America	-86.9091	15.3529	Not endangered	0
arub1238	Caquetio	araw1281	South America	-69.65051	11.28679	Extinct	0
arai1239	Araicu	araw1281	South America	-67.2052	-3.104315	Extinct	0
uiri1238	Uirina	araw1281	South America	-64.265915	0.487142	Extinct	0
mepu1234	Mepuri	araw1281	South America	-68.248917	-1.150313	Extinct	0
kais1242	Kaishana	araw1281	South America	-67.319199	-2.171598	Extinct	0
cabi1241	Cabiyarí	araw1281	South America	-71.0622	0.16101	Shifting	0
tari1256	Tariana	araw1281	South America	-68.9042	0.440205	Nearly extinct	0
bani1255	Baniwa do Icana	araw1281	South America	-67.7704	2.17859	Shifting	0
curr1243	Curripaco	araw1281	South America	-67.5028	0.69618	Threatened	0
mand1448	Mandahuaca	araw1281	South America	-66.52	1.48	Extinct	0
ware1255	Warekena do San Miguel	araw1281	South America	-67.092099	2.904099	Moribund	0
acha1250	Achagua	araw1281	South America	-72.2005	4.38649	Shifting	0
piap1246	Piapoco	araw1281	South America	-68.5953	4.37718	Shifting	0
uain1239	Uainuma-Mariate	araw1281	South America	-71.149307	-1.676121	Extinct	0
yucu1253	Yucuna	araw1281	South America	-71.0033	-0.76075	Shifting	0
resi1247	Resígaro	araw1281	South America	-71.60524	-1.169535	Nearly extinct	0
guar1294	Guaru	araw1281	South America	-71.65	-0.25	Extinct	0
pass1250	Passe	araw1281	South America	-68.468643	-2.596949	Extinct	0
juma1250	Jumana	araw1281	South America	-68.295609	-1.930054	Extinct	0
yawa1261	Yawalapití	araw1281	South America	-53.4236	-12.5104	Nearly extinct	0
kust1238	Kustenau	araw1281	South America	-53.15	-14.9	Extinct	0
waur1244	Waurá	araw1281	South America	-53.6971	-13.296	Shifting	0
mehi1240	Mehináku	araw1281	South America	-53.521	-12.5364	Shifting	0
enaw1238	Enawené-Nawé	araw1281	South America	-58.9802	-12.4302	Shifting	0
pare1272	Parecís	araw1281	South America	-57.4059	-14.5929	Shifting	0
sara1331	Saraveca	araw1281	South America	-57.8	-16.07	Extinct	0
svan1243	Svan	kart1248	Eurasia	42.5915	42.9134	Threatened	0
ming1252	Mingrelian	kart1248	Eurasia	41.8719	42.5129	Shifting	0
lazz1240	Laz	kart1248	Eurasia	41.9096	41.5004	Threatened	0
oldg1234	Old Georgian	kart1248	Eurasia	43.06151	41.604313	Extinct	0
nucl1302	Georgian	kart1248	Eurasia	43.78613	41.850397	Not endangered	0
jude1258	Judeo-Georgian	kart1248	Eurasia	34.75	31.5	Not endangered	0
brun1235	Bruny Island	sout1293	Australia	147.247925	-43.373112	Extinct	0
sout1439	South-Eastern-Tasmanian-Hinterland	sout1293	Australia	146.885376	-42.988576	Extinct	0
chol1284	Cholón	hibi1242	South America	-75.9621	-9.23129	Extinct	0
hibi1243	Hibito	hibi1242	South America	-77.7	-6.58333	Extinct	0
achu1247	Achumawi	pala1350	North America	-121.191	41.0979	Nearly extinct	0
atsu1245	Atsugewi	pala1350	North America	-120.661	40.4271	Extinct	0
ndom1245	Ndom	kolo1268	Papunesia	138.019	-7.93553	Threatened	0
kima1246	Kimaama	kolo1268	Papunesia	138.355	-8.01899	Threatened	0
rian1263	Riantana	kolo1268	Papunesia	138.484	-7.50746	Threatened	0
beli1258	Beli (Papua New Guinea)	nucl1708	Papunesia	142.34	-3.67881	Threatened	0
womp1235	Wom (Papua New Guinea)	nucl1708	Papunesia	142.87	-3.5332	Shifting	0
urim1252	Urim	nucl1708	Papunesia	142.653	-3.58018	Shifting	0
wana1268	Wanap	nucl1708	Papunesia	142.5	-3.59639	Shifting	0
mini1253	Minidien	nucl1708	Papunesia	142.33	-3.59408	Nearly extinct	0
nabi1239	Nabi-Metan	nucl1708	Papunesia	142.329	-3.52828	Shifting	0
laek1243	Laeko-Libuat	nucl1708	Papunesia	142.237	-3.69618	Shifting	0
ning1273	Ningil	nucl1708	Papunesia	142.251	-3.49733	Shifting	0
yill1241	Yil	nucl1708	Papunesia	142.178	-3.46501	Shifting	0
yiss1240	Yis	nucl1708	Papunesia	141.88	-3.57371	Shifting	0
yaus1235	Yau (Sandaun Province)	nucl1708	Papunesia	141.974	-3.4663	Shifting	0
ambr1239	Ambrak	nucl1708	Papunesia	142.56	-3.61	Threatened	0
yang1295	Yangum Gel	nucl1708	Papunesia	142.45	-3.53	Threatened	0
yang1296	Yangum Mon	nucl1708	Papunesia	142.527	-3.55	Shifting	0
yang1297	Yangum Dey	nucl1708	Papunesia	142.48152	-3.51156	Threatened	0
brag1240	Bragat	nucl1708	Papunesia	142.495	-3.48707	Shifting	0
aruo1240	Srenge	nucl1708	Papunesia	142.478	-3.45782	Shifting	0
amol1235	Mol	nucl1708	Papunesia	142.532	-3.46843	Shifting	0
urat1244	Urat	nucl1708	Papunesia	142.79	-3.60065	Shifting	0
yamb1254	Yambes	nucl1708	Papunesia	142.763	-3.50624	Shifting	0
torr1259	Aro	nucl1708	Papunesia	142.622	-3.45292	Shifting	0
eiti1240	Eitiep	nucl1708	Papunesia	142.555	-3.51561	Shifting	0
komb1272	Kombio	nucl1708	Papunesia	142.694	-3.48467	Shifting	0
arue1240	Aruek	nucl1708	Papunesia	142.715	-3.37841	Shifting	0
bumb1241	Bumbita Arapesh	nucl1708	Papunesia	142.859	-3.65508	Shifting	0
mufi1238	Mufian	nucl1708	Papunesia	142.955	-3.57932	Threatened	0
abua1245	Abu' Arapesh	nucl1708	Papunesia	142.917031	-3.461612	Shifting	0
buki1249	Bukiyip	nucl1708	Papunesia	143.111	-3.47169	Shifting	0
seti1248	Seti	nucl1708	Papunesia	141.827	-3.45521	Shifting	0
seta1245	Seta	nucl1708	Papunesia	141.748	-3.42155	Shifting	0
kwam1254	Kwamtim One	nucl1708	Papunesia	141.889	-3.44911	Shifting	0
sout2932	Southern One	nucl1708	Papunesia	141.852	-3.41913	Shifting	0
nort2907	Northern One	nucl1708	Papunesia	142.006	-3.25535	Shifting	0
molm1235	Molmo One	nucl1708	Papunesia	141.806	-3.38127	Shifting	0
kabo1248	Kabore One	nucl1708	Papunesia	141.88	-3.32403	Shifting	0
ineb1235	Inebu One	nucl1708	Papunesia	141.892	-3.38015	Shifting	0
gnau1240	Gnau	nucl1708	Papunesia	142.196	-3.59093	Shifting	0
auuu1241	Au	nucl1708	Papunesia	142.105	-3.53277	Shifting	0
elke1240	Elkei	nucl1708	Papunesia	142.093	-3.45544	Shifting	0
oloo1241	Olo	nucl1708	Papunesia	142.131	-3.2929	Threatened	0
sili1247	Siliput	nucl1708	Papunesia	142.397	-3.60838	Shifting	0
yaha1247	Yahang	nucl1708	Papunesia	142.4	-3.73035	Shifting	0
heyo1240	Heyo	nucl1708	Papunesia	142.471	-3.83003	Shifting	0
sina1269	Galu	nucl1708	Papunesia	142.367	-3.42446	Shifting	0
diaa1238	Alu-Sinagen	nucl1708	Papunesia	142.248	-3.38837	Shifting	0
bung1270	Bungain	nucl1708	Papunesia	143.796	-3.69674	Shifting	0
buna1277	Buna	nucl1708	Papunesia	144.119	-3.95553	Shifting	0
urim1251	Urimo	nucl1708	Papunesia	143.701	-3.86066	Shifting	0
elep1240	Elepi	nucl1708	Papunesia	143.93	-3.7505	Shifting	0
kama1367	Kamasau	nucl1708	Papunesia	143.842	-3.8503	Shifting	0
wiar1238	Wiarumus	nucl1708	Papunesia	143.756	-3.63409	Moribund	0
juwa1238	Juwal	nucl1708	Papunesia	143.681	-3.78596	Shifting	0
valm1241	Walman	nucl1708	Papunesia	142.499	-3.24963	Moribund	0
agii1245	Agi	nucl1708	Papunesia	142.387	-3.49104	Shifting	0
yapu1240	Yeri	nucl1708	Papunesia	142.436	-3.47256	Moribund	0
koyr1242	Koyraboro Senni Songhai	song1307	Africa	-0.55187	16.9634	Not endangered	0
humb1243	Humburi Senni Songhay	song1307	Africa	-1.69301	15.2948	Not endangered	0
tond1249	Tondi Songway Kiini	song1307	Africa	-2.816163	15.262989	Shifting	0
dend1243	Dendi (Benin)	song1307	Africa	3.49109	11.6682	Not endangered	0
zarm1239	Zarma	song1307	Africa	2.41173	12.8554	Not endangered	0
koyr1240	Koyra Chiini Songhay	song1307	Africa	-3.73962	16.192	Not endangered	0
kora1291	Korandje	song1307	Africa	-2.48113	29.4957	Shifting	0
tagd1238	Tagdal	song1307	Africa	6.83992	16.1908	Threatened	0
tada1238	Tadaksahak	song1307	Africa	2.32653	16.685	Not endangered	0
tasa1240	Tasawaq	song1307	Africa	6.92037	16.7814	Shifting	0
umot1240	Umotína	boro1281	South America	-57.4192	-15.5929	Extinct	0
otuk1240	Otuke	boro1281	South America	-59.6986	-15.2698	Extinct	0
boro1282	Bororo	boro1281	South America	-55.2004	-16.6029	Shifting	0
guam1248	Guambiano	barb1265	South America	-76.582	2.55849	Threatened	0
toto1306	Totoro	barb1265	South America	-76.6379	2.55149	Extinct	0
awac1239	Awa-Cuaiquer	barb1265	South America	-78.3401	1.21652	Threatened	0
cana1260	Canari	barb1265	South America	-78.979054	-2.47517	Extinct	0
colo1256	Tsafiki	barb1265	South America	-79.2347	-0.21181	Shifting	0
chac1249	Cha'palaa	barb1265	South America	-79.0508	0.71489	Shifting	0
tago1246	Tagoi	rash1249	Africa	30.9306	12.0346	Threatened	0
tega1236	Tegali	rash1249	Africa	31.1112	11.9523	Threatened	0
wasc1239	Upper Chinook	chin1490	North America	-121.509	45.0278	Extinct	0
kath1253	Kathlamet	chin1490	North America	-123.56	46.197	Extinct	0
chin1272	Creolized Grand Ronde Chinook Jargon	chin1490	North America	-125	55	Extinct	0
chin1286	Clatsop-Shoalwater Chinook	chin1490	North America	-119.166	45.1729	Extinct	0
gata1239	Gata'	aust1305	Eurasia	82.984	18.6076	Shifting	0
khar1287	Kharia	aust1305	Eurasia	84.3922	22.3571	Threatened	0
juan1238	Juang	aust1305	Eurasia	85.5845	21.2606	Threatened	0
bond1245	Bondo	aust1305	Eurasia	83.8141	19.1512	Shifting	0
bodo1267	Bodo Gadaba	aust1305	Eurasia	82.771	18.3857	Shifting	0
kork1243	Korku	aust1305	Eurasia	77.5541	21.8358	Not endangered	0
kolb1241	Kol (Bangladesh)	aust1305	Eurasia	88.337	24.5318	Not endangered	0
maha1291	Mahali	aust1305	Eurasia	86.7445	22.1698	Threatened	0
sant1410	Santali	aust1305	Eurasia	87.8185	25.0317	Threatened	0
birh1242	Birhor	aust1305	Eurasia	85.5611	23.585	Shifting	0
majh1236	Majhwar	aust1305	Eurasia	83.6138	22.8792	Shifting	0
koda1236	Koda	aust1305	Eurasia	87.479	23.234	Threatened	0
turi1246	Turi	aust1305	Eurasia	84.4712	22.0122	Shifting	0
mund1320	Mundari	aust1305	Eurasia	85.85	23.03	Not endangered	0
hooo1248	Ho	aust1305	Eurasia	87.1188	23.9596	Threatened	0
koda1254	Kodaku	aust1305	Eurasia	83.8454	23.5757	Threatened	0
korw1242	Korwa	aust1305	Eurasia	83.8142	23.4102	Threatened	0
asur1254	Asuri	aust1305	Eurasia	83.4562	21.5721	Shifting	0
bijo1238	Bijori	aust1305	Eurasia	84.1907	22.5904	Threatened	0
pare1266	Gorum-Parenga	aust1305	Eurasia	83.9723	19.075	Shifting	0
sora1254	Sora	aust1305	Eurasia	84.19	19.1213	Not endangered	0
jura1242	Juray	aust1305	Eurasia	84.1204	19.091	Moribund	0
cuaa1241	Cua	aust1305	Eurasia	108.431	15.1688	Threatened	0
taku1254	Takua	aust1305	Eurasia	108.046	15.4299	Not endangered	0
katu1273	Katua	aust1305	Eurasia	108.293	14.8971	Not endangered	0
kaco1239	Kaco'	aust1305	Eurasia	107.257	13.8274	Threatened	0
roma1331	Romam	aust1305	Eurasia	107.447	14.34	Shifting	0
todr1244	Todrah	aust1305	Eurasia	108.114	14.5672	Not endangered	0
mono1268	Monom	aust1305	Eurasia	108.348	14.5948	Not endangered	0
hree1244	Hre	aust1305	Eurasia	108.694	14.6308	Not endangered	0
reng1252	Rengao	aust1305	Eurasia	107.9459	14.456	Threatened	0
seda1262	Sedang	aust1305	Eurasia	108.027	14.7793	Not endangered	0
kayo1245	Kayong	aust1305	Eurasia	108.447	14.9227	Not endangered	0
hala1252	Halang	aust1305	Eurasia	107.457	14.7862	Threatened	0
jehh1245	Jeh	aust1305	Eurasia	107.753	15.2351	Not endangered	0
hala1253	Halang Doan	aust1305	Eurasia	107.86	14.9704	Threatened	0
alak1253	Alak	aust1305	Eurasia	106.597	15.5565	Not endangered	0
lawi1235	Lawi	aust1305	Eurasia	106.734345	15.306668	Moribund	0
sapu1248	Sapuan	aust1305	Eurasia	106.843	15.3692	Not endangered	0
oyyy1238	Oy	aust1305	Eurasia	106.658	15.42	Not endangered	0
lave1249	Brao	aust1305	Eurasia	107.008	14.5994	Threatened	0
nyah1249	Nyaheun	aust1305	Eurasia	106.543	15.1034	Not endangered	0
lave1248	Laven	aust1305	Eurasia	106.322	15.2726	Shifting	0
souu1238	Sou	aust1305	Eurasia	106.54	14.687	Shifting	0
krun1240	Krung	aust1305	Eurasia	106.761	13.5699	Threatened	0
kave1238	Kavet	aust1305	Eurasia	106.586	14.1796	Shifting	0
bahn1262	Bahnar	aust1305	Eurasia	108.471	14.0476	Not endangered	0
tamp1251	Tampuan	aust1305	Eurasia	107.24544	13.56447	Moribund	0
chra1242	Chrau	aust1305	Eurasia	107.293	10.8021	Threatened	0
east2333	Eastern Mnong	aust1305	Eurasia	108.354	12.3939	Not endangered	0
krao1238	Kraol	aust1305	Eurasia	106.539	12.8107	Threatened	0
cent1992	Central Mnong	aust1305	Eurasia	107.301	12.6313	Threatened	0
sout2692	Southern Mnong	aust1305	Eurasia	107.65424	12.06354	Not endangered	0
bulo1242	Bulo Stieng	aust1305	Eurasia	106.798	11.9777	Shifting	0
melk1242	Mel-Khaonh	aust1305	Eurasia	106.31	12.95	Threatened	0
bude1236	Budeh Stieng	aust1305	Eurasia	106.691	11.6917	Moribund	0
maaa1253	Maa	aust1305	Eurasia	107.339	11.5205	Not endangered	0
koho1244	Koho	aust1305	Eurasia	108.057	11.6444	Not endangered	0
trie1243	Trieng	aust1305	Eurasia	107.515	15.5002	Not endangered	0
tali1257	Talieng	aust1305	Eurasia	106.102	16.5287	Not endangered	0
jahh1242	Jah Hut	aust1305	Eurasia	102.291	3.67619	Shifting	0
chew1245	Chewong	aust1305	Eurasia	102.081	3.83331	Moribund	0
minr1238	Minriq	aust1305	Eurasia	102.047	5.01108	Shifting	0
jede1239	Jedek	aust1305	Eurasia	101.75	5.3	Not endangered	0
jeha1242	Jehai	aust1305	Eurasia	101.541	5.63695	Shifting	0
mint1239	Mintil	aust1305	Eurasia	101.986	4.59376	Moribund	0
bate1262	Batek	aust1305	Eurasia	102.382	4.8223	Shifting	0
kint1239	Kintaq	aust1305	Eurasia	101.277	5.75004	Shifting	0
kens1248	Kensiu	aust1305	Eurasia	101.026	5.98085	Shifting	0
tong1308	Maniq	aust1305	Eurasia	100.102	6.88137	Shifting	0
sema1266	Semai	aust1305	Eurasia	101.477	4.13257	Threatened	0
temi1246	Temiar	aust1305	Eurasia	101.438	4.974	Threatened	0
semn1250	Semnam	aust1305	Eurasia	101.058	5.27617	Threatened	0
lano1248	Lanoh	aust1305	Eurasia	100.986	4.90934	Shifting	0
sabu1253	Sabüm	aust1305	Eurasia	101.065	5.34694	Extinct	0
besi1244	Besisi	aust1305	Eurasia	101.676	2.717	Shifting	0
temo1243	Temoq	aust1305	Eurasia	102.916	3.11331	Shifting	0
seme1247	Semelai	aust1305	Eurasia	102.806	2.82799	Threatened	0
sema1265	Semaq Beri	aust1305	Eurasia	102.816	4.1217	Shifting	0
monn1252	Mon	aust1305	Eurasia	98.122465	15.49394	Threatened	0
nyah1250	Nyahkur	aust1305	Eurasia	101.515	15.8909	Shifting	0
oldm1242	Old Mon	aust1305	Eurasia	100.5	14.83	Extinct	0
dana1252	Danau	aust1305	Eurasia	96.998	20.4957	Shifting	0
lame1256	Lamet	aust1305	Eurasia	100.268	19.8829	Not endangered	0
uuuu1243	U	aust1305	Eurasia	101.772	22.6767	Shifting	0
tail1246	Muak	aust1305	Eurasia	100.985	21.4293	Threatened	0
manm1238	Man Met	aust1305	Eurasia	100.842	22.0743	Shifting	0
huuu1240	Hu	aust1305	Eurasia	100.881	22.0163	Shifting	0
mokk1243	Mok	aust1305	Eurasia	99.5821	18.9117	Nearly extinct	0
khan1274	Kháng	aust1305	Eurasia	103.736	21.6624	Shifting	0
bitt1240	Bit	aust1305	Eurasia	101.916	21.3474	Moribund	0
samt1238	Samtao	aust1305	Eurasia	99.2576	22.0185	Not endangered	0
blan1242	Blang	aust1305	Eurasia	99.7405	22.0092	Not endangered	0
awac1238	Lavia-Awalai-Damangnuo Awa	aust1305	Eurasia	99.4833	22.75	Threatened	0
para1301	South Wa	aust1305	Eurasia	99.375	22.8658	Not endangered	0
nucl1290	Zhenkang Wa	aust1305	Eurasia	99.108	23.1024	Not endangered	0
xiyu1235	Xiyun Va	aust1305	Eurasia	99.584	22.499	Threatened	0
east2330	Eastern Lawa	aust1305	Eurasia	98.7613	19.0136	Extinct	0
west2396	Western Lawa	aust1305	Eurasia	99.2057	19.8678	Threatened	0
ruma1248	Rumai Palaung	aust1305	Eurasia	97.3172	23.6404	Moribund	0
shwe1236	Shwe Palaung	aust1305	Eurasia	97.7972	23.6729	Not endangered	0
ruch1235	Ruching Palaung	aust1305	Eurasia	98.0915	21.6176	Moribund	0
rian1261	Riang (Myanmar)	aust1305	Eurasia	98.8333	24.0521	Threatened	0
yinc1238	Yinchia	aust1305	Eurasia	97.9166	20.0833	Moribund	0
warj1242	War-Jaintia	aust1305	Eurasia	91.6266	25.1154	Not endangered	0
mega1243	Bangladesh Lyngam	aust1305	Eurasia	91.6132	25.1292	Not endangered	0
lyng1241	India Lyngam	aust1305	Eurasia	91.05	25.35	Threatened	0
pnar1238	Pnar	aust1305	Eurasia	92.2628	24.8237	Not endangered	0
khas1269	Khasi	aust1305	Eurasia	91.9998	24.977	Threatened	0
mang1378	Mang	aust1305	Eurasia	102.133	21.4305	Moribund	0
boly1239	Bolyu	aust1305	Eurasia	104.955	24.7013	Moribund	0
buga1247	Bugan	aust1305	Eurasia	104.963	23.6124	Threatened	0
carn1240	Car Nicobarese	aust1305	Eurasia	92.7671	9.18853	Threatened	0
cent1990	Central Nicobarese	aust1305	Eurasia	93.3921	7.94812	Threatened	0
sout2689	Southern Nicobarese	aust1305	Eurasia	93.8042	6.82744	Shifting	0
tere1272	Teressa	aust1305	Eurasia	93.1297	8.23716	Shifting	0
chau1258	Chaura	aust1305	Eurasia	93.0331	8.45745	Shifting	0
pear1247	Pear	aust1305	Eurasia	105.028	13.593	Moribund	0
chon1284	Chong of Chanthaburi	aust1305	Eurasia	102.514	12.5218	Moribund	0
somr1240	Somray of Battambang-Somre of Siem Reap	aust1305	Eurasia	103.139	12.243	Nearly extinct	0
cent2314	Central Chong	aust1305	Eurasia	102.270556	12.608611	Moribund	0
suoy1242	Suoy	aust1305	Eurasia	104.136	11.936	Shifting	0
saoc1239	Sa'och	aust1305	Eurasia	103.835	10.8739	Shifting	0
mlab1235	Mlabri	aust1305	Eurasia	101.163	18.5533	Shifting	0
puoc1238	Ksingmul	aust1305	Eurasia	103.931	20.8862	Not endangered	0
thee1239	Theen	aust1305	Eurasia	102.414123	19.379873	Moribund	0
oduu1239	O'du	aust1305	Eurasia	104.106	19.3497	Moribund	0
phon1246	Phong-Kniang	aust1305	Eurasia	104.088	19.9622	Shifting	0
phai1238	Prai	aust1305	Eurasia	101.218	19.0383	Shifting	0
mall1246	Mal	aust1305	Eurasia	101.204	19.273	Not endangered	0
khue1238	Khuen	aust1305	Eurasia	101.327	21.0793	Not endangered	0
khmu1256	Khmu	aust1305	Eurasia	101.671	20.2463	Not endangered	0
paco1243	Pacoh	aust1305	Eurasia	107.094	16.3353	Threatened	0
phuo1238	Phuong	aust1305	Eurasia	107.467	16.2118	Not endangered	0
west2398	Western Katu	aust1305	Eurasia	107.166	15.7949	Shifting	0
east1236	Eastern Katu	aust1305	Eurasia	107.644	15.8553	Not endangered	0
sooo1254	Sô	aust1305	Eurasia	105.001	16.9081	Not endangered	0
west2397	Western Bru	aust1305	Eurasia	104.754	16.4906	Threatened	0
east2332	Eastern Bru	aust1305	Eurasia	105.671	17.1311	Threatened	0
sout3251	Southern Katang	aust1305	Eurasia	106.473214	16.108419	Not endangered	0
nort3270	Northern Katang	aust1305	Eurasia	106.4588	16.18229	Not endangered	0
nyeu1238	Nyeu	aust1305	Eurasia	104.33	14.8817	Shifting	0
kuyy1240	Kuy	aust1305	Eurasia	104.911	14.6698	Moribund	0
ngeq1245	Kriang-Khlor	aust1305	Eurasia	106.877	15.6211	Shifting	0
ongg1239	Ong-Ir	aust1305	Eurasia	106.001	15.1225	Shifting	0
uppe1406	Upper Ta'oih	aust1305	Eurasia	107.056135	16.186515	Not endangered	0
lowe1395	Lower Ta'oih	aust1305	Eurasia	106.873	15.9083	Not endangered	0
cent1989	Central Khmer	aust1305	Eurasia	105.015	12.0515	Not endangered	0
oldk1249	Old Khmer	aust1305	Eurasia	103.866667	13.4125	Extinct	0
nort2684	Northern Khmer	aust1305	Eurasia	103.863	14.4674	Not endangered	0
aheu1239	Thavung	aust1305	Eurasia	104.229	17.7655	Shifting	0
male1282	Maleng	aust1305	Eurasia	105.52746	17.913525	Shifting	0
chut1247	Chut	aust1305	Eurasia	105.773	17.6819	Shifting	0
arem1240	Arem	aust1305	Eurasia	105.928	17.7672	Nearly extinct	0
bola1249	Bo-Maleng	aust1305	Eurasia	104.95342	18.18657	Threatened	0
thoo1240	Tho	aust1305	Eurasia	105.363	19.3563	Not endangered	0
hung1275	Hung	aust1305	Eurasia	104.772	18.7849	Shifting	0
viet1252	Vietnamese	aust1305	Eurasia	105.774071	20.681188	Not endangered	0
muon1246	Muong	aust1305	Eurasia	105.186	20.7374	Not endangered	0
nguo1239	Nguôn	aust1305	Eurasia	105.932	17.7243	Shifting	0
mara1396	Mararit	tama1329	Africa	21.6408	14.087	Not endangered	0
miis1236	Miisiirii	tama1329	Africa	22.69	14.16	Threatened	0
assa1269	Assangori	tama1329	Africa	22.6393	13.9592	Threatened	0
tama1331	Tama (Chad)	tama1329	Africa	21.9951	14.332	Not endangered	0
nucl1649	Southern-Coastal Tsimshian	tsim1258	North America	-128.544545	52.59103	Nearly extinct	0
nisg1240	Nisga'a	tsim1258	North America	-129.192	55.199	Moribund	0
gitx1241	Gitxsan	tsim1258	North America	-128.08	55.09	Moribund	0
benl1235	Ben-Lomond-Cape-Portland	nort1442	Australia	147.787122	-41.326418	Extinct	0
neta1235	NE Tasmanian Dialect Chain	nort1442	Australia	147.188415	-41.058644	Extinct	0
ihie1238	Ihievbe	book1242	Africa	6.08581	7.00917	Not endangered	0
nata1238	Natagaimas	book1242	South America	-75.0333	4.16665	Extinct	0
aghu1256	Aghu Tharnggalu (Retired)	book1242	Australia	144	-15	Extinct	0
pars1252	Parsi-Dari	book1242	Eurasia	58.624	32.994	Not endangered	0
mawa1268	Mawakwa	book1242	South America	-66.238404	3.11	Extinct	0
adug1238	Aduge	book1242	Africa	6.13085	7.64567	Threatened	0
chor1275	Chorotega	book1242	North America	-85.1228	10.8154	Extinct	0
mina1267	Mina (India)	book1242	Eurasia	74.5977	23.7425	Not endangered	0
chip1236	Chipiajes	book1242	South America	-71.1667	3.08332	Extinct	0
siki1239	Sikiana	book1242	South America	-57.9221	3.01294	Shifting	0
fumm1238	Fum	book1242	Africa	11.1087	6.66524	Not endangered	0
kari1309	Karipuna do Amapa	book1242	South America	-52.42	-2.92	Extinct	0
puna1274	Punan Merap	book1242	Papunesia	116.251	3.10143	Shifting	0
ngom1265	Ngombe (Central African Republic)	book1242	Africa	15.2154	3.90658	Shifting	0
pona1251	Ponares	book1242	South America	-71.5	4.83332	Extinct	0
oldt1247	Old Turkish	book1242	Eurasia	59	37	Extinct	0
bura1269	Buraka	book1242	Africa	20.7161	4.42283	Threatened	0
laba1241	Laba	book1242	Papunesia	127.583	1.66675	Threatened	0
tete1252	Tetete	book1242	South America	-76.5761	-0.02668	Extinct	0
guli1244	Guliguli	book1242	Papunesia	157.564	-8.10266	Extinct	0
lopi1243	Lopi	book1242	Eurasia	97.0833	25.0833	Not endangered	0
thul1247	Thu Lao	book1242	Eurasia	104.251	22.7528	Shifting	0
